Maker,Genmodel,Genmodel_ID,Year,Entry_price
SEAT,Ibiza,79_9,2008,8030
SEAT,Ibiza,79_9,2009,8430
SEAT,Ibiza,79_9,2010,9295
SEAT,Ibiza,79_9,2011,9664
SEAT,Ibiza,79_9,2012,9940
SEAT,Ibiza,79_9,2013,9940
SEAT,Ibiza,79_9,2014,10140
SEAT,Ibiza,79_9,2015,9945
SEAT,Ibiza,79_9,2016,9940
SEAT,Ibiza,79_9,2017,9940
SEAT,Ibiza,79_9,2018,12455
SKODA,Citigo,80_1,2011,7575
SKODA,Citigo,80_1,2012,7575
SKODA,Citigo,80_1,2013,7665
SKODA,Citigo,80_1,2014,8035
SKODA,Citigo,80_1,2015,8155
SKODA,Citigo,80_1,2016,8220
SKODA,Citigo,80_1,2017,8440
SKODA,Citigo,80_1,2018,8440
SKODA,Citigo,80_1,2019,8680
SKODA,Citigo,80_1,2020,8705
SKODA,Yeti,80_10,2009,13545
SKODA,Yeti,80_10,2010,13810
SKODA,Yeti,80_10,2011,13810
SKODA,Yeti,80_10,2012,14645
SKODA,Yeti,80_10,2013,14945
SKODA,Yeti,80_10,2014,15055
SKODA,Yeti,80_10,2015,16715
SKODA,Yeti,80_10,2016,16715
SKODA,Yeti,80_10,2017,17555
SKODA,Yeti,80_10,2018,17555
SKODA,Felicia,80_11,1998,6824
SKODA,Felicia,80_11,1999,6019
SKODA,Felicia,80_11,2000,5854
SKODA,Felicia,80_11,2001,5820
SKODA,Fabia,80_2,2000,7819
SKODA,Fabia,80_2,2001,7520
SKODA,Fabia,80_2,2002,6870
SKODA,Fabia,80_2,2003,6870
SKODA,Fabia,80_2,2004,7352
SKODA,Fabia,80_2,2005,7432
SKODA,Fabia,80_2,2006,7432
SKODA,Fabia,80_2,2007,7432
SKODA,Fabia,80_2,2008,7435
SKODA,Fabia,80_2,2009,8020
SKODA,Fabia,80_2,2010,8955
SKODA,Fabia,80_2,2011,8955
SKODA,Fabia,80_2,2012,9710
SKODA,Fabia,80_2,2013,8940
SKODA,Fabia,80_2,2014,8940
SKODA,Fabia,80_2,2015,9540
SKODA,Fabia,80_2,2016,10545
SKODA,Fabia,80_2,2017,10300
SKODA,Fabia,80_2,2018,10300
SKODA,Karoq,80_3,2017,20660
SKODA,Karoq,80_3,2018,20660
SKODA,Kodiaq,80_4,2016,21310
SKODA,Kodiaq,80_4,2017,21310
SKODA,Kodiaq,80_4,2018,21935
SKODA,Octavia,80_5,1998,11324
SKODA,Octavia,80_5,1999,11319
SKODA,Octavia,80_5,2000,9620
SKODA,Octavia,80_5,2001,9620
SKODA,Octavia,80_5,2002,9620
SKODA,Octavia,80_5,2003,9620
SKODA,Octavia,80_5,2004,10097
SKODA,Octavia,80_5,2005,10097
SKODA,Octavia,80_5,2006,10547
SKODA,Octavia,80_5,2007,10802
SKODA,Octavia,80_5,2008,10920
SKODA,Octavia,80_5,2009,10770
SKODA,Octavia,80_5,2010,12010
SKODA,Octavia,80_5,2011,12310
SKODA,Octavia,80_5,2012,13095
SKODA,Octavia,80_5,2013,13195
SKODA,Octavia,80_5,2014,16230
SKODA,Octavia,80_5,2015,16230
SKODA,Octavia,80_5,2016,16230
SKODA,Octavia,80_5,2017,16460
SKODA,Octavia,80_5,2018,17000
SKODA,Octavia,80_5,2019,18110
SKODA,Octavia,80_5,2020,18405
SKODA,Rapid,80_6,2012,12725
SKODA,Rapid,80_6,2013,12725
SKODA,Rapid,80_6,2014,12935
SKODA,Rapid,80_6,2015,13095
SKODA,Rapid,80_6,2016,13445
SKODA,Rapid,80_6,2017,14055
SKODA,Rapid,80_6,2018,14055
SKODA,Rapid,80_6,2019,14430
SKODA,Roomster,80_8,2006,9757
SKODA,Roomster,80_8,2007,9757
SKODA,Roomster,80_8,2008,9645
SKODA,Roomster,80_8,2009,9645
SKODA,Roomster,80_8,2010,10765
SKODA,Roomster,80_8,2011,10765
SKODA,Roomster,80_8,2012,9810
SKODA,Roomster,80_8,2013,9810
SKODA,Roomster,80_8,2014,9810
SKODA,Roomster,80_8,2015,9810
SKODA,Roomster,80_8,2016,9810
SKODA,Superb,80_9,2002,14020
SKODA,Superb,80_9,2003,14020
SKODA,Superb,80_9,2004,13702
SKODA,Superb,80_9,2005,13697
SKODA,Superb,80_9,2006,13697
SKODA,Superb,80_9,2007,13697
SKODA,Superb,80_9,2008,13835
SKODA,Superb,80_9,2009,14825
SKODA,Superb,80_9,2010,16460
SKODA,Superb,80_9,2011,16460
SKODA,Superb,80_9,2012,17455
SKODA,Superb,80_9,2013,17805
SKODA,Superb,80_9,2014,18505
SKODA,Superb,80_9,2015,18505
SKODA,Superb,80_9,2016,18505
SKODA,Superb,80_9,2017,19730
SKODA,Superb,80_9,2018,19865
Smart,forfour,84_1,2004,7152
Smart,forfour,84_1,2005,7152
Smart,forfour,84_1,2006,7152
Smart,forfour,84_1,2014,11565
Smart,forfour,84_1,2015,11565
Smart,forfour,84_1,2016,11565
Smart,forfour,84_1,2017,10315
Smart,forfour,84_1,2018,10315
Smart,forfour,84_1,2019,10315
Smart,forfour,84_1,2020,12485
Smart,fortwo,84_2,2001,6170
Smart,fortwo,84_2,2002,6170
Smart,fortwo,84_2,2003,6170
Smart,fortwo,84_2,2004,6465
Smart,fortwo,84_2,2005,6465
Smart,fortwo,84_2,2006,6465
Smart,fortwo,84_2,2007,6697
Smart,fortwo,84_2,2008,6815
Smart,fortwo,84_2,2009,6815
Smart,fortwo,84_2,2010,6822
Smart,fortwo,84_2,2011,8725
Smart,fortwo,84_2,2012,9145
Smart,fortwo,84_2,2013,9420
Smart,fortwo,84_2,2014,9520
Smart,fortwo,84_2,2015,9520
Smart,fortwo,84_2,2016,11070
Smart,fortwo,84_2,2017,9820
Smart,fortwo,84_2,2018,9820
Smart,fortwo,84_2,2019,9820
Smart,fortwo,84_2,2020,11890
Smart,Roadster,84_3,2002,9900
Smart,Roadster,84_3,2003,9900
Smart,Roadster,84_3,2004,9900
Smart,Roadster,84_3,2005,11852
Smart,Roadster,84_3,2006,11852
Smart,Roadster,84_3,2007,11852
Ssangyong,Korando,85_1,2011,16770
Ssangyong,Korando,85_1,2012,16770
Ssangyong,Korando,85_1,2013,14800
Ssangyong,Korando,85_1,2014,14795
Ssangyong,Korando,85_1,2015,14795
Ssangyong,Korando,85_1,2016,14795
Ssangyong,Korando,85_1,2017,14945
Ssangyong,Korando,85_1,2018,15440
Ssangyong,Korando,85_1,2019,16110
Ssangyong,Kyron,85_3,2005,16787
Ssangyong,Kyron,85_3,2006,16742
Ssangyong,Kyron,85_3,2007,16742
Ssangyong,Kyron,85_3,2008,14740
Ssangyong,Kyron,85_3,2009,13994
Ssangyong,Kyron,85_3,2010,12515
Ssangyong,Kyron,85_3,2011,12515
Ssangyong,Musso,85_4,1998,16490
Ssangyong,Rexton,85_5,2003,17295
Ssangyong,Rexton,85_5,2004,17295
Ssangyong,Rexton,85_5,2005,16791
Ssangyong,Rexton,85_5,2006,16791
Ssangyong,Rexton,85_5,2007,18742
Ssangyong,Rexton,85_5,2008,19645
Ssangyong,Rexton,85_5,2009,18544
Ssangyong,Rexton,85_5,2010,16190
Ssangyong,Rexton,85_5,2011,16190
Ssangyong,Rexton,85_5,2012,19125
Ssangyong,Rexton,85_5,2013,19125
Ssangyong,Rexton,85_5,2014,21455
Ssangyong,Rexton,85_5,2015,21450
Ssangyong,Rexton,85_5,2016,21450
Ssangyong,Rexton,85_5,2017,22585
Ssangyong,Rexton,85_5,2018,26740
Ssangyong,Rodius,85_6,2005,14787
Ssangyong,Rodius,85_6,2006,14742
Ssangyong,Rodius,85_6,2007,14740
Ssangyong,Rodius,85_6,2008,14740
Ssangyong,Rodius,85_6,2009,13994
Ssangyong,Rodius,85_6,2010,12390
Ssangyong,Rodius,85_6,2011,12390
Ssangyong,Rodius,85_6,2012,14360
Ssangyong,Rodius,85_6,2013,15340
Ssangyong,Tivoli,85_7,2014,12750
Ssangyong,Tivoli,85_7,2015,12750
Ssangyong,Tivoli,85_7,2016,12750
Ssangyong,Tivoli,85_7,2017,12750
Ssangyong,Tivoli,85_7,2018,13240
Ssangyong,Tivoli XLV,85_8,2016,17095
Ssangyong,Tivoli XLV,85_8,2017,16785
Ssangyong,Tivoli XLV,85_8,2018,16785
Ssangyong,Tivoli XLV,85_8,2019,17230
Ssangyong,Tivoli XLV,85_8,2020,17230
Ssangyong,Tivoli XLV,85_8,2021,19220
Ssangyong,Turismo,85_9,2013,17465
Ssangyong,Turismo,85_9,2014,17455
Ssangyong,Turismo,85_9,2015,17450
Ssangyong,Turismo,85_9,2016,17450
Ssangyong,Turismo,85_9,2017,18695
Ssangyong,Turismo,85_9,2018,19140
Ssangyong,Turismo,85_9,2019,19200
Ssangyong,Turismo,85_9,2020,19625
Subaru,BRZ,86_1,2012,24615
Subaru,BRZ,86_1,2013,24605
Subaru,BRZ,86_1,2014,22095
Subaru,BRZ,86_1,2015,22090
Subaru,BRZ,86_1,2016,22085
Subaru,BRZ,86_1,2017,24140
Subaru,BRZ,86_1,2018,24230
Subaru,XV,86_11,2011,21075
Subaru,XV,86_11,2012,21070
Subaru,XV,86_11,2013,18765
Subaru,XV,86_11,2014,18765
Subaru,XV,86_11,2015,20215
Subaru,XV,86_11,2016,21755
Subaru,XV,86_11,2017,21940
Subaru,XV,86_11,2018,21940
Subaru,Forester,86_2,1998,16275
Subaru,Forester,86_2,1999,15770
Subaru,Forester,86_2,2000,15770
Subaru,Forester,86_2,2001,15315
Subaru,Forester,86_2,2002,15315
Subaru,Forester,86_2,2003,15315
Subaru,Forester,86_2,2004,16247
Subaru,Forester,86_2,2005,16247
Subaru,Forester,86_2,2006,17392
Subaru,Forester,86_2,2007,17422
Subaru,Forester,86_2,2008,17420
Subaru,Forester,86_2,2009,17050
Subaru,Forester,86_2,2010,19725
Subaru,Forester,86_2,2011,20815
Subaru,Forester,86_2,2012,21050
Subaru,Forester,86_2,2013,24800
Subaru,Forester,86_2,2014,24795
Subaru,Forester,86_2,2015,24795
Subaru,Forester,86_2,2016,24795
Subaru,Forester,86_2,2017,24795
Subaru,Forester,86_2,2018,25940
Subaru,Forester,86_2,2019,25940
Subaru,Forester,86_2,2020,32410
Subaru,Impreza,86_3,1998,13790
Subaru,Impreza,86_3,1999,14070
Subaru,Impreza,86_3,2000,13770
Subaru,Impreza,86_3,2001,12749
Subaru,Impreza,86_3,2002,13770
Subaru,Impreza,86_3,2003,13770
Subaru,Impreza,86_3,2004,14552
Subaru,Impreza,86_3,2005,14552
Subaru,Impreza,86_3,2006,12307
Subaru,Impreza,86_3,2007,12280
Subaru,Impreza,86_3,2008,12280
Subaru,Impreza,86_3,2009,12500
Subaru,Impreza,86_3,2010,13265
Subaru,Impreza,86_3,2011,13265
Subaru,Impreza,86_3,2012,17050
Subaru,Impreza,86_3,2014,17295
Subaru,Impreza,86_3,2015,17295
Subaru,Impreza,86_3,2016,17295
Subaru,Impreza,86_3,2017,18740
Subaru,Impreza,86_3,2018,18740
Subaru,Justy,86_4,1998,9345
Subaru,Justy,86_4,1999,9340
Subaru,Justy,86_4,2000,9340
Subaru,Justy,86_4,2001,8815
Subaru,Justy,86_4,2002,8815
Subaru,Justy,86_4,2003,8599
Subaru,Justy,86_4,2007,8410
Subaru,Justy,86_4,2008,8410
Subaru,Justy,86_4,2009,9215
Subaru,Justy,86_4,2010,9405
Subaru,Legacy,86_5,1998,14995
Subaru,Legacy,86_5,1999,14498
Subaru,Legacy,86_5,2000,15315
Subaru,Legacy,86_5,2001,14815
Subaru,Legacy,86_5,2002,14815
Subaru,Legacy,86_5,2003,15570
Subaru,Legacy,86_5,2004,15802
Subaru,Legacy,86_5,2005,15802
Subaru,Legacy,86_5,2006,16792
Subaru,Legacy,86_5,2007,17767
Subaru,Legacy,86_5,2008,17767
Subaru,Legacy,86_5,2009,18330
Subaru,Legacy,86_5,2010,18725
Subaru,Legacy,86_5,2011,18725
Subaru,Legacy,86_5,2012,21495
Subaru,Legacy,86_5,2013,22465
Subaru,Legacy,86_5,2014,22465
Subaru,Levorg,86_6,2014,27260
Subaru,Levorg,86_6,2015,27260
Subaru,Levorg,86_6,2016,27255
Subaru,Levorg,86_6,2017,29440
Subaru,Levorg,86_6,2018,29440
Subaru,Outback,86_7,2003,19815
Subaru,Outback,86_7,2004,19802
Subaru,Outback,86_7,2005,19802
Subaru,Outback,86_7,2006,20397
Subaru,Outback,86_7,2007,21397
Subaru,Outback,86_7,2008,21295
Subaru,Outback,86_7,2009,22320
Subaru,Outback,86_7,2010,22790
Subaru,Outback,86_7,2011,26315
Subaru,Outback,86_7,2012,26375
Subaru,Outback,86_7,2013,28345
Subaru,Outback,86_7,2014,27795
Subaru,Outback,86_7,2015,27795
Subaru,Outback,86_7,2016,27795
Subaru,Outback,86_7,2017,27795
Subaru,Outback,86_7,2018,29425
Subaru,Outback,86_7,2019,29425
Subaru,Outback,86_7,2020,32410
Subaru,Outback,86_7,2021,32410
Suzuki,Alto,87_1,1998,6175
Suzuki,Alto,87_1,1999,6175
Suzuki,Alto,87_1,2000,6175
Suzuki,Alto,87_1,2001,6175
Suzuki,Alto,87_1,2002,5900
Suzuki,Alto,87_1,2003,5900
Suzuki,Alto,87_1,2004,5916
Suzuki,Alto,87_1,2005,5920
Suzuki,Alto,87_1,2006,5920
Suzuki,Alto,87_1,2009,6705
Suzuki,Alto,87_1,2010,7565
Suzuki,Alto,87_1,2011,6940
Suzuki,Alto,87_1,2012,6940
Suzuki,Alto,87_1,2013,7144
Suzuki,Alto,87_1,2014,7144
Suzuki,Alto,87_1,2015,7144
Suzuki,Swift,87_10,1998,6720
Suzuki,Swift,87_10,1999,6720
Suzuki,Swift,87_10,2000,6720
Suzuki,Swift,87_10,2001,6720
Suzuki,Swift,87_10,2002,6735
Suzuki,Swift,87_10,2003,6735
Suzuki,Swift,87_10,2005,6959
Suzuki,Swift,87_10,2006,7503
Suzuki,Swift,87_10,2007,7706
Suzuki,Swift,87_10,2008,7886
Suzuki,Swift,87_10,2009,8200
Suzuki,Swift,87_10,2010,9069
Suzuki,Swift,87_10,2011,9230
Suzuki,Swift,87_10,2012,10605
Suzuki,Swift,87_10,2013,10744
Suzuki,Swift,87_10,2014,10744
Suzuki,Swift,87_10,2015,8944
Suzuki,Swift,87_10,2016,8944
Suzuki,Swift,87_10,2017,9194
Suzuki,Swift,87_10,2018,11824
Suzuki,SX4,87_11,2006,9872
Suzuki,SX4,87_11,2007,9872
Suzuki,SX4,87_11,2008,9872
Suzuki,SX4,87_11,2009,9872
Suzuki,SX4,87_11,2010,10658
Suzuki,SX4,87_11,2011,11570
Suzuki,SX4,87_11,2012,11810
Suzuki,SX4,87_11,2013,12400
Suzuki,SX4,87_11,2014,12395
Suzuki,SX4,87_11,2015,10295
Suzuki,SX4 S-Cross,87_12,2013,14944
Suzuki,SX4 S-Cross,87_12,2014,14944
Suzuki,SX4 S-Cross,87_12,2015,13944
Suzuki,SX4 S-Cross,87_12,2016,13944
Suzuki,SX4 S-Cross,87_12,2017,13944
Suzuki,SX4 S-Cross,87_12,2018,17284
Suzuki,Vitara,87_13,1998,10495
Suzuki,Vitara,87_13,1999,10495
Suzuki,Vitara,87_13,2000,10495
Suzuki,Vitara,87_13,2014,13944
Suzuki,Vitara,87_13,2015,13944
Suzuki,Vitara,87_13,2016,14444
Suzuki,Vitara,87_13,2017,14784
Suzuki,Vitara,87_13,2018,15784
Suzuki,Wagon R,87_14,1998,7250
Suzuki,Wagon R,87_14,1999,7250
Suzuki,Wagon R,87_14,2000,7250
Suzuki,Wagon R,87_14,2001,7250
Suzuki,Wagon R,87_14,2002,7830
Suzuki,Wagon R,87_14,2003,7830
Suzuki,Wagon R,87_14,2004,7852
Suzuki,Wagon R,87_14,2005,7884
Suzuki,Wagon R,87_14,2006,7903
Suzuki,Wagon R,87_14,2007,7906
Suzuki,Baleno,87_2,1998,10220
Suzuki,Baleno,87_2,1999,10220
Suzuki,Baleno,87_2,2000,10220
Suzuki,Baleno,87_2,2001,9695
Suzuki,Baleno,87_2,2002,9995
Suzuki,Baleno,87_2,2015,12944
Suzuki,Baleno,87_2,2016,11824
Suzuki,Baleno,87_2,2017,11824
Suzuki,Baleno,87_2,2018,12824
Suzuki,Baleno,87_2,2019,13044
Suzuki,Baleno,87_2,2020,13044
Suzuki,Celerio,87_3,2014,7944
Suzuki,Celerio,87_3,2015,6944
Suzuki,Celerio,87_3,2016,6944
Suzuki,Celerio,87_3,2017,6944
Suzuki,Celerio,87_3,2018,7824
Suzuki,Celerio,87_3,2019,7819
Suzuki,Celerio,87_3,2020,8834
Suzuki,Grand Vitara,87_4,1998,13315
Suzuki,Grand Vitara,87_4,1999,13315
Suzuki,Grand Vitara,87_4,2000,10815
Suzuki,Grand Vitara,87_4,2001,10815
Suzuki,Grand Vitara,87_4,2002,10815
Suzuki,Grand Vitara,87_4,2003,11778
Suzuki,Grand Vitara,87_4,2004,11869
Suzuki,Grand Vitara,87_4,2005,11873
Suzuki,Grand Vitara,87_4,2006,11857
Suzuki,Grand Vitara,87_4,2007,11848
Suzuki,Grand Vitara,87_4,2008,11836
Suzuki,Grand Vitara,87_4,2009,11836
Suzuki,Grand Vitara,87_4,2010,11836
Suzuki,Grand Vitara,87_4,2011,14920
Suzuki,Grand Vitara,87_4,2012,15480
Suzuki,Grand Vitara,87_4,2013,15465
Suzuki,Grand Vitara,87_4,2014,15455
Suzuki,Grand Vitara,87_4,2015,15455
Suzuki,Ignis,87_5,2000,6815
Suzuki,Ignis,87_5,2001,6815
Suzuki,Ignis,87_5,2002,6870
Suzuki,Ignis,87_5,2003,6870
Suzuki,Ignis,87_5,2004,7403
Suzuki,Ignis,87_5,2005,7403
Suzuki,Ignis,87_5,2006,7403
Suzuki,Ignis,87_5,2007,7592
Suzuki,Ignis,87_5,2008,7622
Suzuki,Ignis,87_5,2016,9944
Suzuki,Ignis,87_5,2017,9944
Suzuki,Ignis,87_5,2018,11304
Suzuki,Jimny,87_6,1998,9820
Suzuki,Jimny,87_6,1999,9815
Suzuki,Jimny,87_6,2000,9815
Suzuki,Jimny,87_6,2001,9815
Suzuki,Jimny,87_6,2002,9830
Suzuki,Jimny,87_6,2003,9815
Suzuki,Jimny,87_6,2004,9877
Suzuki,Jimny,87_6,2005,9879
Suzuki,Jimny,87_6,2006,9879
Suzuki,Jimny,87_6,2007,10479
Suzuki,Jimny,87_6,2008,10508
Suzuki,Jimny,87_6,2009,10522
Suzuki,Jimny,87_6,2010,10564
Suzuki,Jimny,87_6,2011,10785
Suzuki,Jimny,87_6,2012,11685
Suzuki,Jimny,87_6,2013,11765
Suzuki,Jimny,87_6,2014,11760
Suzuki,Jimny,87_6,2015,11960
Suzuki,Jimny,87_6,2016,12259
Suzuki,Jimny,87_6,2017,12444
Suzuki,Jimny,87_6,2018,12444
Suzuki,Kizashi,87_7,2012,21465
Suzuki,Kizashi,87_7,2013,21465
Suzuki,Kizashi,87_7,2014,21465
Suzuki,Liana,87_8,2001,9830
Suzuki,Liana,87_8,2002,9830
Suzuki,Liana,87_8,2003,9830
Suzuki,Liana,87_8,2004,9877
Suzuki,Liana,87_8,2005,9881
Suzuki,Liana,87_8,2006,9881
Suzuki,Liana,87_8,2007,9870
Suzuki,Liana,87_8,2008,9858
Suzuki,Splash,87_9,2008,8260
Suzuki,Splash,87_9,2009,8260
Suzuki,Splash,87_9,2010,9100
Suzuki,Splash,87_9,2011,9240
Suzuki,Splash,87_9,2012,9270
Suzuki,Splash,87_9,2013,9544
Suzuki,Splash,87_9,2014,9544
Suzuki,Splash,87_9,2015,9544
Tesla,Model S,90_1,2013,55280
Tesla,Model S,90_1,2014,55280
Tesla,Model S,90_1,2015,54380
Tesla,Model S,90_1,2016,57280
Tesla,Model S,90_1,2017,58980
Tesla,Model S,90_1,2018,64880
Tesla,Model X,90_2,2016,68980
Tesla,Model X,90_2,2017,73080
Tesla,Model X,90_2,2018,75380
Toyota,Celica,92_10,1998,19099
Toyota,Celica,92_10,1999,19075
Toyota,Celica,92_10,2000,19075
Toyota,Celica,92_10,2001,16815
Toyota,Celica,92_10,2002,16815
Toyota,Celica,92_10,2003,16330
Toyota,Celica,92_10,2004,16330
Toyota,Celica,92_10,2005,16462
Toyota,Celica,92_10,2006,16462
Toyota,Corolla,92_11,1998,9820
Toyota,Corolla,92_11,1999,9815
Toyota,Corolla,92_11,2000,9815
Toyota,Corolla,92_11,2001,8815
Toyota,Corolla,92_11,2002,8815
Toyota,Corolla,92_11,2003,10650
Toyota,Corolla,92_11,2004,10650
Toyota,Corolla,92_11,2005,10832
Toyota,Corolla,92_11,2006,10832
Toyota,Corolla,92_11,2007,11132
Toyota,Corolla,92_11,2008,13880
Toyota,Corolla,92_11,2009,14630
Toyota,GT86,92_17,2012,24615
Toyota,GT86,92_17,2013,24605
Toyota,GT86,92_17,2014,22595
Toyota,GT86,92_17,2015,22295
Toyota,GT86,92_17,2016,22295
Toyota,GT86,92_17,2017,22760
Toyota,GT86,92_17,2018,22760
Toyota,GT86,92_17,2019,25990
Toyota,GT86,92_17,2020,26495
Toyota,GT86,92_17,2021,26495
Toyota,iQ,92_20,2009,9240
Toyota,iQ,92_20,2010,9919
Toyota,iQ,92_20,2011,10103
Toyota,iQ,92_20,2012,10600
Toyota,iQ,92_20,2013,10940
Toyota,iQ,92_20,2014,10940
Toyota,iQ,92_20,2015,11045
Toyota,Land Cruiser,92_21,2003,23810
Toyota,Land Cruiser,92_21,2004,24105
Toyota,Land Cruiser,92_21,2005,24147
Toyota,Land Cruiser,92_21,2006,27142
Toyota,Land Cruiser,92_21,2007,27162
Toyota,Land Cruiser,92_21,2008,27245
Toyota,Land Cruiser,92_21,2009,26715
Toyota,Land Cruiser,92_21,2010,28185
Toyota,Land Cruiser,92_21,2011,29790
Toyota,Land Cruiser,92_21,2012,30915
Toyota,Land Cruiser,92_21,2013,32090
Toyota,Land Cruiser,92_21,2014,32090
Toyota,Land Cruiser,92_21,2015,35160
Toyota,Land Cruiser,92_21,2016,35350
Toyota,Land Cruiser,92_21,2017,31940
Toyota,Land Cruiser,92_21,2018,31940
Toyota,Land Cruiser Amazon,92_22,1998,36615
Toyota,Land Cruiser Amazon,92_22,1999,36615
Toyota,Land Cruiser Amazon,92_22,2000,36615
Toyota,Land Cruiser Amazon,92_22,2001,33815
Toyota,Land Cruiser Amazon,92_22,2002,33815
Toyota,Land Cruiser Amazon,92_22,2003,36615
Toyota,Land Cruiser Amazon,92_22,2004,45185
Toyota,Land Cruiser Amazon,92_22,2005,45372
Toyota,Land Cruiser Amazon,92_22,2006,47887
Toyota,Land Cruiser Amazon,92_22,2007,47907
Toyota,Land Cruiser Colorado,92_23,1998,20435
Toyota,Land Cruiser Colorado,92_23,1999,20435
Toyota,Land Cruiser Colorado,92_23,2000,20949
Toyota,Land Cruiser Colorado,92_23,2001,22615
Toyota,Land Cruiser Colorado,92_23,2002,23615
Toyota,Land Cruiser Colorado,92_23,2003,23615
Toyota,MR2,92_25,1998,22045
Toyota,MR2,92_25,1999,22045
Toyota,MR2,92_25,2000,18315
Toyota,MR2,92_25,2001,17815
Toyota,MR2,92_25,2002,16965
Toyota,MR2,92_25,2003,16830
Toyota,MR2,92_25,2004,16830
Toyota,MR2,92_25,2005,16962
Toyota,MR2,92_25,2006,16962
Toyota,Picnic,92_27,1998,15820
Toyota,Picnic,92_27,1999,15815
Toyota,Picnic,92_27,2000,15815
Toyota,Picnic,92_27,2001,15815
Toyota,Previa,92_29,1998,19700
Toyota,Previa,92_29,1999,19700
Toyota,Previa,92_29,2000,19700
Toyota,Previa,92_29,2001,19770
Toyota,Previa,92_29,2002,19770
Toyota,Previa,92_29,2003,19770
Toyota,Previa,92_29,2004,19770
Toyota,Previa,92_29,2005,19952
Toyota,Auris,92_3,2007,11832
Toyota,Auris,92_3,2008,12105
Toyota,Auris,92_3,2009,12260
Toyota,Auris,92_3,2010,13390
Toyota,Auris,92_3,2011,13670
Toyota,Auris,92_3,2012,12670
Toyota,Auris,92_3,2013,12819
Toyota,Auris,92_3,2014,14640
Toyota,Auris,92_3,2015,14890
Toyota,Auris,92_3,2016,14890
Toyota,Auris,92_3,2017,16440
Toyota,Auris,92_3,2018,16440
Toyota,Auris,92_3,2019,20300
Toyota,Prius,92_30,2000,16315
Toyota,Prius,92_30,2001,16315
Toyota,Prius,92_30,2002,16315
Toyota,Prius,92_30,2003,16315
Toyota,Prius,92_30,2004,17392
Toyota,Prius,92_30,2005,17442
Toyota,Prius,92_30,2006,17692
Toyota,Prius,92_30,2007,17712
Toyota,Prius,92_30,2008,17712
Toyota,Prius,92_30,2009,17800
Toyota,Prius,92_30,2010,18305
Toyota,Prius,92_30,2011,20210
Toyota,Prius,92_30,2012,21000
Toyota,Prius,92_30,2013,21790
Toyota,Prius,92_30,2014,21790
Toyota,Prius,92_30,2015,21940
Toyota,Prius,92_30,2016,21940
Toyota,Prius,92_30,2017,24045
Toyota,Prius,92_30,2018,24045
Toyota,RAV4,92_34,1998,14815
Toyota,RAV4,92_34,1999,14815
Toyota,RAV4,92_34,2000,13815
Toyota,RAV4,92_34,2001,13315
Toyota,RAV4,92_34,2002,13315
Toyota,RAV4,92_34,2003,13315
Toyota,RAV4,92_34,2004,15810
Toyota,RAV4,92_34,2005,16047
Toyota,RAV4,92_34,2006,16047
Toyota,RAV4,92_34,2007,18812
Toyota,RAV4,92_34,2008,18770
Toyota,RAV4,92_34,2009,16705
Toyota,RAV4,92_34,2010,16705
Toyota,RAV4,92_34,2011,22883
Toyota,RAV4,92_34,2012,22540
Toyota,RAV4,92_34,2013,22540
Toyota,RAV4,92_34,2014,22140
Toyota,RAV4,92_34,2015,22440
Toyota,RAV4,92_34,2016,22740
Toyota,RAV4,92_34,2017,24150
Toyota,RAV4,92_34,2018,24550
Toyota,RAV4,92_34,2019,24550
Toyota,Starlet,92_36,1998,7820
Toyota,Starlet,92_36,1999,7820
Toyota,Starlet,92_36,2000,7845
Toyota,Urbancruiser,92_39,2008,14325
Toyota,Urbancruiser,92_39,2009,14325
Toyota,Urbancruiser,92_39,2010,14657
Toyota,Urbancruiser,92_39,2011,15363
Toyota,Urbancruiser,92_39,2012,16190
Toyota,Urbancruiser,92_39,2013,16640
Toyota,Avensis,92_4,1998,13320
Toyota,Avensis,92_4,1999,12335
Toyota,Avensis,92_4,2000,12335
Toyota,Avensis,92_4,2001,12815
Toyota,Avensis,92_4,2002,12815
Toyota,Avensis,92_4,2003,12815
Toyota,Avensis,92_4,2004,12815
Toyota,Avensis,92_4,2005,13807
Toyota,Avensis,92_4,2006,13807
Toyota,Avensis,92_4,2007,13807
Toyota,Avensis,92_4,2008,14280
Toyota,Avensis,92_4,2009,14510
Toyota,Avensis,92_4,2010,16634
Toyota,Avensis,92_4,2011,16974
Toyota,Avensis,92_4,2012,16770
Toyota,Avensis,92_4,2013,16770
Toyota,Avensis,92_4,2014,17265
Toyota,Avensis,92_4,2015,17465
Toyota,Avensis,92_4,2016,17465
Toyota,Avensis,92_4,2017,18650
Toyota,Avensis,92_4,2018,18650
Toyota,Verso,92_40,2009,15565
Toyota,Verso,92_40,2010,16516
Toyota,Verso,92_40,2011,14590
Toyota,Verso,92_40,2012,14740
Toyota,Verso,92_40,2013,15090
Toyota,Verso,92_40,2014,17535
Toyota,Verso,92_40,2015,17535
Toyota,Verso,92_40,2016,17885
Toyota,Verso,92_40,2017,18935
Toyota,Verso,92_40,2018,18935
Toyota,Yaris,92_44,1999,7315
Toyota,Yaris,92_44,2000,7320
Toyota,Yaris,92_44,2001,6870
Toyota,Yaris,92_44,2002,6870
Toyota,Yaris,92_44,2003,6865
Toyota,Yaris,92_44,2004,6852
Toyota,Yaris,92_44,2005,7152
